,Date,FTSE 100,FTSE 250,FTSE 350,FTSE SmallCap,FTSE AllShare,FTSE Fledgling,FTSE AllSmall,FTSE AIM UK 50 Index,FTSE AIM 100 INDEX,FTSE AIM All-Share
,23/03/2009,"3,952.81","6,391.21","2,047.66","1,730.37","1,995.95","2,409.30","1,181.76","1,778.51","1,888.17",401.94
,24/03/2009,"3,911.46","6,403.55","2,029.03","1,743.67","1,978.40","2,447.05","1,192.12","1,766.82","1,892.82",403.20
,25/03/2009,"3,900.25","6,371.11","2,022.72","1,750.52","1,972.50","2,448.15","1,196.24","1,786.05","1,916.56",408.05
,26/03/2009,"3,925.20","6,382.14","2,034.61","1,764.39","1,984.18","2,456.05","1,204.95","1,807.94","1,946.27",413.49
,27/03/2009,"3,898.85","6,351.52","2,021.39","1,762.94","1,971.49","2,459.69","1,204.33","1,820.95","1,956.99",415.91
,30/03/2009,"3,762.91","6,224.28","1,954.22","1,743.70","1,906.81","2,446.77","1,192.11","1,791.54","1,931.13",412.33
,31/03/2009,"3,926.14","6,373.89","2,034.76","1,757.56","1,984.17","2,473.02","1,202.03","1,801.22","1,930.69",412.71
,01/04/2009,"3,955.61","6,541.02","2,054.25","1,778.25","2,003.26","2,474.07","1,214.33","1,815.87","1,935.61",413.29
,02/04/2009,"4,124.97","6,816.12","2,142.03","1,846.52","2,088.69","2,511.20","1,257.14","1,835.82","1,958.69",417.72
,03/04/2009,"4,029.67","6,926.20","2,102.08","1,871.24","2,050.99","2,531.85","1,273.13","1,870.66","1,979.86",421.24
,06/04/2009,"3,993.54","6,885.54","2,084.00","1,903.75","2,034.37","2,564.24","1,294.49","1,861.61","1,962.64",421.71
,07/04/2009,"3,930.52","6,720.01","2,049.08","1,902.89","2,000.94","2,562.65","1,293.88","1,875.80","1,975.47",423.53
,08/04/2009,"3,925.52","6,718.41","2,046.72","1,903.65","1,998.70","2,583.58","1,295.69","1,869.41","1,968.56",423.42
,09/04/2009,"3,983.71","6,978.91","2,082.81","1,954.49","2,034.31","2,643.49","1,329.70","1,907.92","2,010.91",431.41
,14/04/2009,"3,988.99","7,152.16","2,091.43","2,016.26","2,043.86","2,711.12","1,370.70","1,953.77","2,045.64",438.99
,15/04/2009,"3,968.40","7,109.38","2,080.43","2,043.91","2,033.91","2,750.43","1,389.63","1,996.40","2,056.46",443.38
,16/04/2009,"4,052.98","7,224.76","2,123.48","2,067.27","2,075.60","2,803.63","1,406.92","2,010.92","2,075.03",448.70
,17/04/2009,"4,092.80","7,307.73","2,144.77","2,097.22","2,096.60","2,857.42","1,428.17","2,025.81","2,085.17",453.95
,20/04/2009,"3,990.86","7,016.68","2,087.45","2,072.86","2,041.24","2,906.63","1,416.94","1,999.08","2,051.10",452.07
,21/04/2009,"3,987.46","6,987.25","2,084.83","2,055.95","2,038.38","2,901.71","1,406.59","1,969.50","2,028.70",448.91
,22/04/2009,"4,030.66","7,159.96","2,110.89","2,065.96","2,063.52","2,916.19","1,413.46","1,992.82","2,054.72",453.11
,23/04/2009,"4,018.23","7,181.53","2,105.95","2,079.38","2,059.08","2,933.87","1,422.57","2,011.66","2,078.54",457.47
,24/04/2009,"4,155.99","7,369.75","2,176.06","2,136.43","2,127.37","2,966.56","1,458.54","2,027.08","2,099.62",463.79
,27/04/2009,"4,167.01","7,279.93","2,177.90","2,122.97","2,128.84","2,997.41","1,452.51","2,039.53","2,114.40",467.26
,28/04/2009,"4,096.40","7,155.18","2,140.95","2,105.87","2,093.13","2,983.75","1,441.49","2,025.02","2,105.57",466.07
,29/04/2009,"4,189.59","7,357.98","2,191.09","2,167.84","2,142.42","3,018.54","1,480.52","2,032.47","2,124.01",471.28
,30/04/2009,"4,243.71","7,528.95","2,222.12","2,212.27","2,173.06","3,077.63","1,510.68","2,070.12","2,142.24",479.60
,01/05/2009,"4,243.22","7,571.33","2,223.42","2,227.99","2,174.64","3,134.14","1,523.62","2,106.83","2,167.30",485.96
,05/05/2009,"4,336.94","7,836.83","2,276.06","2,302.66","2,226.60","3,218.37","1,573.36","2,138.76","2,204.16",496.26
,06/05/2009,"4,396.49","7,871.20","2,304.68","2,311.46","2,254.16","3,237.29","1,579.79","2,122.44","2,210.05",499.12
,07/05/2009,"4,398.68","7,784.33","2,302.56","2,321.75","2,252.36","3,254.45","1,587.00","2,125.81","2,237.05",504.00
,08/05/2009,"4,462.09","7,806.18","2,332.51","2,343.00","2,281.46","3,287.49","1,601.74","2,144.34","2,254.08",509.64
,11/05/2009,"4,435.50","7,610.36","2,313.24","2,326.34","2,262.67","3,297.98","1,592.51","2,137.06","2,260.25",511.57
,12/05/2009,"4,425.54","7,623.92","2,309.15","2,312.47","2,258.45","3,290.10","1,583.76","2,140.83","2,271.28",512.88
,13/05/2009,"4,331.37","7,371.19","2,256.75","2,217.62","2,206.29","3,203.73","1,521.89","2,102.37","2,235.25",505.61
,14/05/2009,"4,362.58","7,428.77","2,273.17","2,231.04","2,222.28","3,176.44","1,528.13","2,096.58","2,196.62",499.36
,15/05/2009,"4,348.11","7,472.87","2,268.11","2,232.71","2,217.48","3,197.55","1,530.47","2,122.97","2,215.60",503.09
,18/05/2009,"4,446.45","7,576.63","2,317.05","2,241.49","2,264.48","3,209.24","1,536.43","2,120.37","2,219.26",504.99
,19/05/2009,"4,482.25","7,698.32","2,337.90","2,279.21","2,285.23","3,224.43","1,559.81","2,130.60","2,246.16",510.05
,20/05/2009,"4,468.41","7,734.01","2,332.83","2,293.63","2,280.70","3,236.95","1,569.18","2,131.39","2,265.67",513.73
,21/05/2009,"4,345.47","7,512.37","2,268.33","2,258.62","2,218.25","3,239.49","1,548.54","2,100.33","2,249.50",510.48
,22/05/2009,"4,365.29","7,541.47","2,278.49","2,259.23","2,227.98","3,249.37","1,549.53","2,111.10","2,268.70",513.30
,26/05/2009,"4,411.72","7,530.02","2,299.41","2,250.04","2,247.79","3,260.70","1,544.79","2,120.52","2,259.69",511.59
,27/05/2009,"4,416.23","7,588.05","2,303.58","2,255.83","2,251.90","3,258.58","1,548.10","2,130.35","2,262.58",512.76
,28/05/2009,"4,387.54","7,518.27","2,287.87","2,269.08","2,237.17","3,234.70","1,554.45","2,123.70","2,263.26",512.63
,29/05/2009,"4,417.94","7,572.00","2,303.78","2,280.99","2,252.64","3,272.21","1,563.92","2,170.43","2,315.18",520.95
,01/06/2009,"4,506.19","7,758.58","2,351.08","2,292.78","2,298.13","3,285.44","1,571.77","2,188.63","2,337.04",525.75
,02/06/2009,"4,477.02","7,772.06","2,338.18","2,314.17","2,286.26","3,302.63","1,585.57","2,202.63","2,366.91",531.17
,03/06/2009,"4,383.42","7,688.67","2,292.18","2,311.53","2,242.20","3,316.62","1,584.90","2,206.19","2,374.58",532.15
,04/06/2009,"4,386.94","7,660.07","2,292.75","2,302.52","2,242.56","3,324.33","1,580.04","2,176.71","2,368.19",531.98
,05/06/2009,"4,438.56","7,747.33","2,319.62","2,322.21","2,268.69","3,352.77","1,593.55","2,187.60","2,394.30",538.00
,08/06/2009,"4,405.22","7,687.86","2,302.15","2,316.13","2,251.85","3,350.61","1,589.80","2,196.29","2,386.64",536.93
,09/06/2009,"4,404.79","7,691.65","2,302.10","2,315.82","2,251.79","3,365.31","1,590.55","2,208.67","2,399.32",537.91
,10/06/2009,"4,436.75","7,729.98","2,318.16","2,332.47","2,267.51","3,380.73","1,601.43","2,239.99","2,428.26",543.21
,11/06/2009,"4,461.87","7,754.44","2,330.58","2,346.89","2,279.70","3,425.58","1,612.85","2,248.36","2,447.36",546.13
,12/06/2009,"4,441.95","7,691.36","2,319.13","2,344.92","2,268.71","3,441.68","1,612.70","2,213.14","2,429.05",546.60
,15/06/2009,"4,326.01","7,493.52","2,258.71","2,302.92","2,210.02","3,420.52","1,586.38","2,191.70","2,393.92",541.21
,16/06/2009,"4,328.57","7,483.60","2,259.52","2,295.79","2,210.64","3,421.04","1,582.18","2,183.79","2,370.38",537.02
,17/06/2009,"4,278.46","7,309.04","2,230.17","2,257.15","2,181.73","3,392.66","1,557.40","2,147.94","2,329.69",528.84
,18/06/2009,"4,280.86","7,241.67","2,228.83","2,226.29","2,179.78","3,416.57","1,540.57","2,133.38","2,324.96",526.79
,19/06/2009,"4,345.93","7,334.34","2,262.08","2,241.61","2,211.91","3,399.00","1,548.56","2,173.01","2,346.09",531.16
,22/06/2009,"4,234.05","7,174.84","2,204.90","2,207.40","2,156.49","3,394.46","1,527.54","2,120.93","2,297.28",523.46
,23/06/2009,"4,230.02","7,192.96","2,203.70","2,196.54","2,155.11","3,364.29","1,519.28","2,102.76","2,265.95",516.98
,24/06/2009,"4,279.98","7,320.85","2,231.27","2,204.10","2,181.64","3,382.84","1,524.89","2,140.19","2,318.43",524.02
,25/06/2009,"4,252.57","7,343.31","2,219.48","2,205.78","2,170.40","3,389.17","1,526.26","2,143.25","2,332.97",526.32
,26/06/2009,"4,241.01","7,386.26","2,215.72","2,228.41","2,167.29","3,404.94","1,540.88","2,170.03","2,361.29",531.60
,29/06/2009,"4,294.03","7,477.21","2,243.37","2,246.00","2,194.11","3,415.29","1,552.13","2,174.09","2,360.67",532.98
,30/06/2009,"4,249.21","7,414.56","2,220.51","2,238.04","2,172.08","3,424.82","1,547.81","2,152.22","2,345.74",530.23
,01/07/2009,"4,340.71","7,506.71","2,265.89","2,251.95","2,215.78","3,434.26","1,556.79","2,181.01","2,367.08",532.60
,02/07/2009,"4,234.27","7,374.01","2,212.18","2,243.29","2,164.23","3,430.68","1,551.33","2,174.65","2,366.40",532.34
,03/07/2009,"4,236.28","7,376.98","2,213.21","2,224.25","2,164.80","3,428.78","1,539.65","2,188.44","2,359.99",531.35
,06/07/2009,"4,194.91","7,320.35","2,192.15","2,209.24","2,144.34","3,415.14","1,529.78","2,145.71","2,321.48",523.78
,07/07/2009,"4,187.00","7,318.51","2,188.45","2,201.14","2,140.62","3,412.32","1,524.71","2,137.18","2,310.35",520.86
,08/07/2009,"4,140.23","7,196.81","2,162.56","2,188.10","2,115.58","3,395.11","1,515.84","2,095.36","2,252.96",510.72
,09/07/2009,"4,158.66","7,234.00","2,172.37","2,185.20","2,124.90","3,386.52","1,513.60","2,100.39","2,261.78",511.23
,10/07/2009,"4,127.17","7,184.43","2,156.11","2,183.56","2,109.32","3,354.18","1,510.84","2,100.55","2,261.39",511.03
,13/07/2009,"4,202.13","7,278.80","2,193.96","2,182.23","2,145.48","3,341.51","1,509.33","2,111.37","2,282.20",513.35
,14/07/2009,"4,237.68","7,411.09","2,215.09","2,201.93","2,166.11","3,356.85","1,522.14","2,141.42","2,319.12",518.40
,15/07/2009,"4,346.46","7,572.33","2,270.89","2,236.42","2,220.23","3,390.07","1,544.92","2,162.92","2,356.01",524.74
,16/07/2009,"4,361.84","7,554.11","2,277.29","2,237.50","2,226.37","3,402.89","1,546.28","2,195.68","2,384.04",528.63
,17/07/2009,"4,388.75","7,580.66","2,290.61","2,256.24","2,239.52","3,411.52","1,558.14","2,193.93","2,394.83",531.09
,20/07/2009,"4,443.62","7,666.63","2,318.93","2,275.07","2,267.01","3,417.64","1,569.92","2,212.49","2,411.47",533.60
,21/07/2009,"4,481.17","7,742.58","2,338.93","2,289.65","2,286.45","3,439.89","1,580.00","2,216.12","2,381.55",530.25
,22/07/2009,"4,493.73","7,794.05","2,346.57","2,284.92","2,293.65","3,448.87","1,577.62","2,215.05","2,375.18",529.90
,23/07/2009,"4,559.80","7,887.23","2,380.29","2,325.04","2,326.78","3,474.42","1,603.41","2,225.38","2,413.32",535.63
,24/07/2009,"4,576.61","7,938.44","2,389.88","2,345.56","2,336.39","3,503.86","1,617.49","2,233.31","2,420.88",537.17
,27/07/2009,"4,586.13","7,876.86","2,392.00","2,347.60","2,338.46","3,504.41","1,618.76","2,247.66","2,434.93",539.51
,28/07/2009,"4,528.84","7,731.16","2,360.40","2,337.04","2,308.01","3,479.29","1,610.97","2,213.42","2,412.52",536.13
,29/07/2009,"4,547.53","7,762.59","2,370.12","2,366.54","2,317.95","3,499.15","1,630.00","2,227.44","2,414.45",536.58
,30/07/2009,"4,631.61","7,934.63","2,414.98","2,372.79","2,360.99","3,504.05","1,634.07","2,230.13","2,425.38",539.08
,31/07/2009,"4,608.36","7,999.96","2,406.69","2,391.63","2,353.47","3,511.12","1,645.91","2,246.08","2,436.25",542.04
,03/08/2009,"4,682.46","8,158.16","2,446.46","2,406.02","2,391.82","3,544.64","1,656.49","2,271.86","2,474.05",549.35
,04/08/2009,"4,671.37","8,242.51","2,444.45","2,443.12","2,390.70","3,562.04","1,679.99","2,256.73","2,468.06",549.82
,05/08/2009,"4,647.13","8,266.08","2,434.18","2,466.36","2,381.39","3,581.40","1,695.17","2,263.49","2,476.04",551.61
,06/08/2009,"4,690.53","8,377.55","2,458.16","2,529.97","2,405.70","3,603.54","1,735.05","2,280.25","2,505.24",558.32
,07/08/2009,"4,731.56","8,421.46","2,478.60","2,517.86","2,424.98","3,620.10","1,728.60","2,280.47","2,507.33",559.30
,10/08/2009,"4,722.20","8,421.01","2,474.28","2,533.42","2,421.19","3,635.62","1,738.90","2,294.30","2,526.54",563.61
,11/08/2009,"4,671.34","8,302.66","2,446.63","2,541.48","2,394.92","3,636.08","1,743.83","2,297.82","2,520.74",562.32
,12/08/2009,"4,716.76","8,351.93","2,469.27","2,540.51","2,416.55","3,639.62","1,743.43","2,314.00","2,522.43",562.82
,13/08/2009,"4,755.46","8,483.66","2,491.83","2,564.92","2,438.66","3,672.47","1,760.07","2,341.68","2,552.63",568.50
,14/08/2009,"4,713.97","8,515.83","2,473.97","2,579.61","2,421.90","3,694.77","1,770.22","2,350.11","2,558.45",571.80
,17/08/2009,"4,645.01","8,274.09","2,433.50","2,557.45","2,382.72","3,686.27","1,756.27","2,296.83","2,487.81",561.07
,18/08/2009,"4,685.78","8,354.48","2,455.15","2,559.35","2,403.45","3,684.91","1,757.36","2,315.78","2,494.96",563.12
,19/08/2009,"4,689.67","8,370.25","2,457.51","2,552.76","2,405.57","3,678.75","1,753.01","2,313.72","2,491.36",562.53
,20/08/2009,"4,756.58","8,531.36","2,494.09","2,573.40","2,441.00","3,700.89","1,766.77","2,361.53","2,529.52",569.99
,21/08/2009,"4,850.89","8,678.83","2,542.75","2,606.29","2,488.25","3,719.14","1,787.78","2,378.36","2,546.32",573.85
,24/08/2009,"4,896.23","8,831.89","2,569.14","2,655.94","2,514.57","3,751.49","1,819.76","2,412.12","2,580.59",582.06
,25/08/2009,"4,916.80","8,860.81","2,579.64","2,674.55","2,525.01","3,766.93","1,831.92","2,433.01","2,600.53",589.30
,26/08/2009,"4,890.58","8,783.21","2,564.77","2,697.53","2,511.29","3,788.69","1,847.08","2,403.92","2,586.50",587.54
,27/08/2009,"4,869.35","8,701.33","2,552.04","2,664.81","2,498.40","3,803.36","1,827.96","2,408.85","2,577.36",588.19
,28/08/2009,"4,908.90","8,817.51","2,574.43","2,703.87","2,520.66","3,816.07","1,852.42","2,438.27","2,607.98",592.99
,01/09/2009,"4,819.70","8,619.68","2,526.28","2,668.51","2,473.85","3,789.87","1,829.48","2,402.72","2,570.86",586.09
,02/09/2009,"4,817.55","8,519.93","2,521.65","2,630.15","2,468.58","3,753.90","1,804.17","2,368.42","2,530.08",577.88
,03/09/2009,"4,796.75","8,604.80","2,515.18","2,653.46","2,462.90","3,758.10","1,818.59","2,392.33","2,573.15",584.87
,04/09/2009,"4,851.70","8,745.85","2,545.54","2,670.72","2,492.31","3,768.84","1,829.67","2,415.64","2,612.71",591.30
,07/09/2009,"4,933.18","8,936.46","2,589.88","2,721.53","2,535.82","3,790.39","1,861.76","2,447.93","2,647.60",598.32
,08/09/2009,"4,947.34","9,035.33","2,599.97","2,751.92","2,546.13","3,818.81","1,881.80","2,511.23","2,703.92",606.64
,09/09/2009,"5,004.30","9,137.05","2,629.83","2,784.39","2,575.38","3,846.10","1,903.06","2,537.17","2,715.16",609.92
,10/09/2009,"4,987.68","9,125.71","2,621.77","2,787.40","2,567.75","3,892.41","1,907.39","2,583.89","2,728.48",613.12
,11/09/2009,"5,011.47","9,207.89","2,635.67","2,825.01","2,581.85","3,924.88","1,932.05","2,595.94","2,778.35",624.39
,14/09/2009,"5,018.85","9,123.13","2,636.01","2,820.16","2,582.07","3,947.02","1,930.29","2,581.41","2,759.60",622.16
,15/09/2009,"5,042.13","9,164.24","2,648.19","2,837.44","2,594.09","3,972.56","1,942.19","2,602.04","2,789.68",627.31
,16/09/2009,"5,124.13","9,305.24","2,690.97","2,870.08","2,635.71","4,012.87","1,964.24","2,656.12","2,847.19",637.06
,17/09/2009,"5,163.95","9,364.08","2,711.40","2,894.54","2,655.78","4,056.76","1,981.51","2,689.01","2,880.78",643.87
,18/09/2009,"5,172.89","9,306.93","2,713.44","2,907.47","2,658.01","4,058.91","1,989.50","2,698.48","2,896.54",647.64
,21/09/2009,"5,134.36","9,220.65","2,692.62","2,865.94","2,637.21","4,047.07","1,963.64","2,675.26","2,877.48",645.22
,22/09/2009,"5,142.60","9,248.67","2,697.42","2,876.19","2,642.02","4,057.26","1,970.42","2,691.49","2,892.00",647.75
,23/09/2009,"5,139.37","9,217.01","2,694.80","2,869.22","2,639.36","4,053.57","1,965.99","2,689.02","2,888.88",648.18
,24/09/2009,"5,079.27","9,093.02","2,662.71","2,856.95","2,608.39","4,035.45","1,957.54","2,679.11","2,870.73",642.99
,25/09/2009,"5,082.20","9,060.44","2,662.89","2,848.10","2,608.38","4,032.17","1,951.99","2,666.63","2,855.66",641.64
,28/09/2009,"5,165.70","9,169.40","2,705.21","2,853.45","2,649.00","4,022.95","1,954.72","2,656.57","2,846.47",640.44
,29/09/2009,"5,159.72","9,215.57","2,704.11","2,893.83","2,648.79","4,032.65","1,979.76","2,680.63","2,855.05",642.31
,30/09/2009,"5,133.90","9,142.31","2,689.61","2,888.06","2,634.79","4,018.58","1,975.47","2,683.32","2,874.01",646.19
,01/10/2009,"5,047.81","9,064.28","2,647.20","2,870.70","2,593.84","4,011.65","1,964.56","2,647.79","2,836.74",640.43
,02/10/2009,"4,988.70","8,899.96","2,614.12","2,832.72","2,561.38","3,972.69","1,939.35","2,614.36","2,798.72",632.10
,05/10/2009,"5,024.33","8,982.53","2,633.47","2,835.59","2,579.96","3,971.98","1,941.05","2,633.94","2,838.94",638.22
,06/10/2009,"5,137.98","9,201.23","2,693.60","2,873.00","2,638.29","3,991.18","1,964.82","2,668.85","2,909.43",649.35
,07/10/2009,"5,108.90","9,226.35","2,681.11","2,882.45","2,626.55","4,013.76","1,971.80","2,679.20","2,918.07",652.66
,08/10/2009,"5,154.64","9,373.44","2,707.43","2,913.33","2,652.39","4,025.54","1,991.20","2,715.47","2,945.33",658.70
,09/10/2009,"5,161.87","9,377.30","2,710.90","2,915.30","2,655.74","4,041.44","1,993.28","2,726.97","2,971.62",664.23
,12/10/2009,"5,210.17","9,460.09","2,736.09","2,954.91","2,680.68","4,070.48","2,018.91","2,753.81","2,994.82",670.10
,13/10/2009,"5,154.15","9,388.83","2,707.76","2,929.12","2,653.03","4,094.88","2,004.64","2,740.41","3,004.10",671.96
,14/10/2009,"5,256.10","9,541.33","2,760.13","2,944.29","2,703.47","4,122.14","2,015.36","2,754.90","3,044.34",678.03
,15/10/2009,"5,222.95","9,485.17","2,742.86","2,953.11","2,687.13","4,149.60","2,022.24","2,743.67","3,023.49",675.12
,16/10/2009,"5,190.24","9,426.20","2,725.70","2,950.06","2,670.64","4,158.91","2,020.91","2,761.76","3,017.73",674.32
,19/10/2009,"5,281.54","9,546.64","2,772.02","2,964.18","2,715.26","4,173.58","2,030.29","2,787.11","3,046.04",679.27
,20/10/2009,"5,243.40","9,486.28","2,752.31","2,959.53","2,696.31","4,158.73","2,026.64","2,784.95","3,029.49",677.59
,21/10/2009,"5,257.85","9,421.04","2,756.60","2,950.74","2,700.23","4,139.38","2,020.24","2,790.42","3,012.89",674.62
,22/10/2009,"5,207.36","9,318.91","2,729.71","2,921.88","2,673.89","4,106.28","2,000.89","2,754.45","2,993.64",670.61
,23/10/2009,"5,242.57","9,323.65","2,746.07","2,917.67","2,689.46","4,127.45","1,999.51","2,773.83","3,023.68",675.05
,26/10/2009,"5,191.74","9,186.10","2,717.75","2,886.84","2,661.70","4,114.98","1,980.10","2,736.47","2,991.30",669.13
,27/10/2009,"5,200.97","9,141.28","2,720.38","2,866.63","2,663.79","4,096.69","1,966.83","2,707.44","2,960.86",662.21
,28/10/2009,"5,080.42","8,849.50","2,654.44","2,804.55","2,599.38","4,017.07","1,924.73","2,637.07","2,878.52",645.65
,29/10/2009,"5,137.72","8,962.41","2,684.86","2,787.60","2,628.13","4,009.31","1,914.00","2,661.41","2,895.21",647.23
,30/10/2009,"5,044.55","8,885.77","2,639.27","2,791.82","2,584.59","4,014.57","1,916.86","2,665.57","2,895.11",649.01
,02/11/2009,"5,104.50","8,917.89","2,667.98","2,784.45","2,611.92","4,056.56","1,914.67","2,665.84","2,907.69",650.66
,03/11/2009,"5,037.21","8,756.68","2,631.23","2,749.42","2,576.01","3,968.73","1,888.57","2,637.42","2,881.86",644.97
,04/11/2009,"5,107.89","8,992.75","2,672.24","2,788.44","2,616.08","3,978.23","1,912.81","2,666.16","2,922.51",651.31
,05/11/2009,"5,125.64","9,020.40","2,681.40","2,780.82","2,624.68","3,981.76","1,908.37","2,670.04","2,925.24",652.29
,06/11/2009,"5,142.72","9,082.69","2,691.50","2,778.63","2,634.30","3,978.76","1,906.88","2,677.24","2,918.71",651.92
,09/11/2009,"5,235.18","9,202.55","2,738.32","2,784.95","2,679.24","3,989.05","1,911.28","2,710.46","2,959.69",658.44
,10/11/2009,"5,230.55","9,120.96","2,733.24","2,787.81","2,674.45","3,988.47","1,912.99","2,717.34","2,960.22",658.54
,11/11/2009,"5,266.75","9,226.58","2,753.69","2,809.35","2,694.47","3,993.50","1,926.36","2,721.62","2,969.21",659.34
,12/11/2009,"5,276.50","9,295.92","2,760.68","2,820.28","2,701.39","3,997.81","1,933.24","2,719.81","2,978.37",662.28
,13/11/2009,"5,296.38","9,373.74","2,772.63","2,825.09","2,712.92","4,005.41","1,936.58","2,728.08","2,963.90",661.28
,16/11/2009,"5,382.67","9,523.27","2,817.68","2,844.90","2,756.46","4,018.88","1,949.36","2,686.23","2,965.45",662.73
,17/11/2009,"5,345.93","9,401.15","2,796.39","2,834.22","2,735.85","4,032.30","1,943.60","2,686.52","2,949.42",660.03
,18/11/2009,"5,342.13","9,431.05","2,795.72","2,834.81","2,735.23","4,042.00","1,944.49","2,704.17","2,968.34",662.66
,19/11/2009,"5,267.70","9,236.90","2,754.51","2,804.62","2,695.15","4,025.85","1,925.25","2,682.06","2,944.32",657.41
,20/11/2009,"5,251.41","9,167.60","2,744.52","2,790.68","2,685.30","4,021.10","1,916.51","2,678.00","2,949.91",657.70
,23/11/2009,"5,355.50","9,270.11","2,796.06","2,811.64","2,735.06","4,023.08","1,929.37","2,697.07","2,994.41",664.11
